groupid,Group Name,Product Type,Product Color,Product Condition,Component Type,Included Products,groupsize,idingroup,strippedname,name,sku,platform,ASIN,matching_likelihood,matching_method,ParentProduct,SKU_Role,source_asin,source_sku,source_title,merge_source,merge_match_type
600,Bose 151SE 161 Speaker,Parts,WH,,Wall Mount Bracket,,15,9,Plastic wall for Bose 161 151 SE Speaker,Plastic wall mount bracket for Bose 161 151 SE Speaker - WHITE -Pair,364282077350,USAV_eBay,,1.06,threshold,Speaker,,,154294895443,Plastic wall mount bracket for Bose 161   Speaker - WHITE -Pair,ebay_only,
600,Bose 151SE 161 Speaker,Parts,BK,,Wall Mount Bracket,,15,10,Plastic wall for Bose 161 speaker,Plastic wall mount bracket for Bose 161 speaker- Black- Pair,00710,Ecwid,,1.05,threshold,Speaker,,,154379309851,Plastic wall mount bracket for Bose 151SE  161   Speaker - Black -Pair,ebay_only,
600,Bose 151SE 161 Speaker,Parts,WH,,Wall Mount Bracket,,15,11,Plastic wall for Bose 161 151 Speaker,"Plastic wall mount bracket for Bose 161 151 Speaker (Pair, White) ",265801562161,DRAGON_eBay,,1.05,threshold,Speaker,,,154294895443,Plastic wall mount bracket for Bose 161   Speaker - WHITE -Pair,ebay_only,
600,Bose 151SE 161 Speaker,Parts,BK,,Wall Mount Bracket,,15,12,USAV Plastic wall for Bose 161 Speaker,USAV Plastic wall mount bracket for Bose 161 Speaker - Black -Pair,00732,Ecwid,,0.98,threshold,Speaker,,,154379309851,Plastic wall mount bracket for Bose 151SE  161   Speaker - Black -Pair,ebay_only,
600,Bose 151SE 161 Speaker,Parts,WH,,Wall Mount Bracket,,15,13,Plastic wall for Bose 161 151 Speaker,"Plastic wall mount bracket for Bose 161 151 Speaker (Pair, White) ",154531873975,MEKONG_eBay,,0.95,threshold,Speaker,,,154294895443,Plastic wall mount bracket for Bose 161   Speaker - WHITE -Pair,ebay_only,
600,Bose 151SE 161 Speaker,Parts,WH,,Wall Mount Bracket,,15,14,Plastic wall for Bose 161 151 Speaker,"Plastic wall mount bracket for Bose 161 151 Speaker (Pair, White) - FREE SHIPPING",00711,Ecwid,,0.9,threshold,Speaker,,,364282077350,Plastic wall mount bracket for Bose 161 151 SE Speaker - WHITE -Pair,ebay_only,
601,Bose V-100 Video Speaker,Parts,BK,,Plastic wall mount bracket,,7,0,Plastic wall for Bose V-100 Video Speaker,Plastic wall mount bracket for Bose V-100 Video Speaker - Black -Pair,154078210096,MEKONG_eBay,,100.0,stripped_name,Speaker,,,265808511254,Plastic wall mount bracket for Bose V-100 Video Speaker - Black -Pair,ebay_only,
601,Bose V-100 Video Speaker,Parts,,,Plastic wall mount bracket,,7,1,Plastic wall for Bose V-100 Video Speaker,Plastic wall mount bracket for Bose V-100 Video Speaker -Pair,00712,Ecwid,,100.0,stripped_name,Speaker,,,265808511254,Plastic wall mount bracket for Bose V-100 Video Speaker - Black -Pair,ebay_only,
601,Bose V-100 Video Speaker,Parts,BK,,Plastic wall mount bracket,,7,2,Plastic wall for Bose V-100 Video Speaker,Plastic wall mount bracket for Bose V-100 Video Speaker - Black -Pair,265808511254,DRAGON_eBay,,100.0,stripped_name,Video Speaker,,,265808511254,Plastic wall mount bracket for Bose V-100 Video Speaker - Black -Pair,ebay_only,
601,Bose V-100 Video Speaker,Parts,BK,,Wall Mount Bracket,,7,3,Wall for Bose V-100 video speaker Single,Wall Mount Bracket for Bose V-100 video speaker -Black Single,255656822218,DRAGON_eBay,,1.18,threshold,Speaker,,,266202542409,Plastic wall mount bracket for Bose V-100 Video Speaker - Black -Single,ebay_only,
601,Bose V-100 Video Speaker,Bundle,BK,,,"Bose V-100 Video Speaker, Wall Mount Bracket",7,4,Bose V-100 video speaker with wall Single,Bose V-100 video speaker with wall mount bracket - Black Single,01271,Ecwid,,0.93,threshold,Speaker,,,266202542409,Plastic wall mount bracket for Bose V-100 Video Speaker - Black -Single,ebay_only,
601,Bose V-100 Video Speaker,Parts,BK,,Wall Mount Bracket,,7,5,Plastic wall for Bose V-100 Video Speaker Single,Plastic wall mount bracket for Bose V-100 Video Speaker - Black -Single,266202542409,DRAGON_eBay,,100.0,stripped_name,Video Speaker,,,266202542409,Plastic wall mount bracket for Bose V-100 Video Speaker - Black -Single,ebay_only,
601,Bose V-100 Video Speaker,Parts,BK,,Wall Mount Bracket,,7,6,Wall for Bose V-100 video speaker Single,Wall Mount Bracket for Bose V-100 video speaker -Black Single,154540741084,MEKONG_eBay,,1.23,threshold,Video Speaker,,,266202542409,Plastic wall mount bracket for Bose V-100 Video Speaker - Black -Single,ebay_only,
603,Panasonic SB-PS920 Speaker,Parts,,,Wall Mount Brackets,,2,0,Plastic Wall brackets For Panasonic SB-PS920 Speaker Single,Plastic Wall Mount brackets For Panasonic SB-PS920 Speaker - Single,157323863759,MEKONG_eBay,,100.0,stripped_name,Speaker,,,157323863759,Plastic Wall Mount brackets For Panasonic SB-PS920 Speaker - Single,ebay_only,
603,Panasonic SB-PS920 Speaker,Parts,,,Wall Mount Brackets,,2,1,Plastic Wall brackets For Panasonic SB-PS920 Speaker Single,Plastic Wall Mount brackets For Panasonic SB-PS920 Speaker - Single,157325864501,MEKONG_eBay,,100.0,stripped_name,Speaker,,,157323863759,Plastic Wall Mount brackets For Panasonic SB-PS920 Speaker - Single,ebay_only,
604,Polk Audio M-6801 Speaker,Parts,,,Wall Mount Brackets,,2,0,Plastic Wall brackets For Polk Audio M-6801 Speaker,Plastic Wall Mount brackets For Polk Audio M-6801 Speaker - Pair,157208769510,MEKONG_eBay,,100.0,stripped_name,Speaker,,,157208769510,Plastic Wall Mount brackets For Polk Audio M-6801 Speaker - Pair,ebay_only,
604,Polk Audio M-6801 Speaker,Parts,,,Wall Mount,,2,1,Polk Audio Original Wall for Polk Audio M-6801 Speaker,Polk Audio Original Wall mount for Polk Audio M-6801 Speaker,157208738782,MEKONG_eBay,,0.94,threshold,Speaker,,,157208769510,Plastic Wall Mount brackets For Polk Audio M-6801 Speaker - Pair,ebay_only,
605,Polk Audio M-6902 Speaker,Parts,WH,,Wall Mount brackets,,1,0,Plastic Wall brackets For Polk Audio M-6902 Speaker,Plastic Wall Mount brackets (White) For Polk Audio M-6902 Speaker,157208766841,MEKONG_eBay,,100.0,stripped_name,Speaker,,,157208766841,Plastic Wall Mount brackets For Polk Audio M-6902 Speaker,ebay_only,
606,Polk Audio RM SS Series II Speaker,Parts,,,Wall Mount Brackets,,1,0,Plastic Wall brackets For Polk Audio RM SS Series II Speaker,Plastic Wall Mount brackets For Polk Audio RM SS Series II Speaker,157208787974,MEKONG_eBay,,100.0,stripped_name,Speaker,,,157208787974,Plastic Wall Mount brackets For Polk Audio RM SS Series II Speaker,ebay_only,
610,Power Transformer,Parts,,,Power Transformer,,1,0,POWER TRANSFORMER I P 120V 60Hz 350mA O P 6V 2 6A 1 9V 250mA,"POWER TRANSFORMER  I/P:  120V /60Hz.  350mA O/P"" 6V /2.6A 1.9V /250mA",255739471416,DRAGON_eBay,,100.0,stripped_name,System,,,255739471416,"POWER TRANSFORMER  I/P:  120V /60Hz.  350mA O/P"" 6V /2.6A 1.9V /250mA",ebay_only,
611,Guitar Hero III,Bundle,,,,"Guitar Hero III Game, Guitar Hero III Dongle",1,0,PS2 Guitar Hero III w Game and Dongle,PS2 Guitar Hero III  Bundle w Game and Dongle,365420989421,USAV_eBay,,100.0,stripped_name,Console,,,365420989421,PS2 Guitar Hero III  Bundle w Game and Dongle,ebay_only,
612,Guitar Hero World Tour Drums,Product,,,,,2,0,PS2 PS3 Guitar Hero World Tour-Stand Alone Drums video game,PS2/PS3 Guitar Hero World Tour-Stand Alone Drums [video game],IB-WXG9-L07U,Amazon,,100.0,stripped_name,Video Game,,,IB-WXG9-L07U,PS2/PS3 Guitar Hero World Tour-Stand Alone Drums,ebay_only,
612,Guitar Hero World Tour Drums,Product,,,,,2,1,PS2 PS3 Guitar Hero World Tour-Stand Alone Drums video game,PS2/PS3 Guitar Hero World Tour-Stand Alone Drums [video game],NK-OESB-JF4B,Amazon,,100.0,stripped_name,"['PS2', 'PS3']",,,IB-WXG9-L07U,PS2/PS3 Guitar Hero World Tour-Stand Alone Drums,ebay_only,
613,Guitar Hero World Tour Guitar Kit,Bundle,,,,"Guitar Hero World Tour Game, Guitar Controller",3,0,PS3 Guitar Hero World Tour Guitar Kit for Playstation 3,PS3 Guitar Hero World Tour Guitar Kit for Playstation 3 - ,362876347653,USAV_eBay,,100.0,stripped_name,Console,,,154103820056,PS3 Guitar Hero World Tour Guitar Kit for Playstation 3,ebay_only,
613,Guitar Hero World Tour Guitar Kit,Bundle,,,,"Guitar Hero World Tour Game, Guitar Controller",3,1,PS3 Guitar Hero World Tour Guitar Kit for Playstation 3, PS3 Guitar Hero World Tour Guitar Kit for Playstation 3 - ,266070715108,DRAGON_eBay,,100.0,stripped_name,Console,,,154103820056,PS3 Guitar Hero World Tour Guitar Kit for Playstation 3,ebay_only,
613,Guitar Hero World Tour Guitar Kit,Bundle,,,,"Guitar Hero World Tour Game, Guitar Controller",3,2,PS3 Guitar Hero World Tour Guitar Kit for Playstation 3,PS3 Guitar Hero World Tour Guitar Kit for Playstation 3,154103820056,MEKONG_eBay,,100.0,stripped_name,Console,,,154103820056,PS3 Guitar Hero World Tour Guitar Kit for Playstation 3,ebay_only,
614,Rock Band 4 for Playstation 4,Bundle,,,,"Rock Band 4 Game (Playstation 4), Guitar Controller",2,0,Complete Rock Band 4 for Playstation 4 with Guitar Controller PS4,"Complete Rock Band 4 bundle  for Playstation 4 with Guitar Controller,  PS4",156437173646,MEKONG_eBay,,1.01,threshold,PS4,,,155988938663,PS4 Complete Rock Band 4 bundle  for Playstation 4 with Guitar Controller,ebay_only,
614,Rock Band 4 for Playstation 4,Bundle,,,,"Rock Band 4 Game (Playstation 4), Guitar Controller",2,1,PS4 Complete Rock Band 4 for Playstation 4 with Guitar Controller,PS4 Complete Rock Band 4 bundle  for Playstation 4 with Guitar Controller,155988938663,MEKONG_eBay,,100.0,stripped_name,"['PS4', 'Playstation 4']",,,155988938663,PS4 Complete Rock Band 4 bundle  for Playstation 4 with Guitar Controller,ebay_only,
615,RCA to HDMI Converter,Parts,,,RCA to HDMI Converter,,4,0,RCA to HDMI Converter for Bose 321 Series III II I,"RCA to HDMI Converter for Bose 321 Series (III, II, I)",265954998491,DRAGON_eBay,,100.0,stripped_name,System,,,265954998491,"RCA to HDMI Converter for Bose 321 Series (III, II, I)",ebay_only,
615,RCA to HDMI Converter,Parts,,,RCA to HDMI Converter,,4,1,RCA to HDMI Converter for Bose 321 Series III II I,"RCA to HDMI Converter for Bose 321 Series (III, II, I)",00084,Ecwid,,100.0,stripped_name,System,,,265954998491,"RCA to HDMI Converter for Bose 321 Series (III, II, I)",ebay_only,
615,RCA to HDMI Converter,Parts,,,USAV RCA to HDMI Converter Kit,,4,2,USAV RCA to HDMI Converter Kit for Bose 321 Series III II I,"USAV RCA to HDMI Converter Kit for Bose 321 Series (III, II, I)",00084-N,Amazon,,1.03,threshold,System,,,265954998491,"RCA to HDMI Converter for Bose 321 Series (III, II, I)",ebay_only,
615,RCA to HDMI Converter,Parts,,,USAV RCA to HDMI Converter Kit,,4,3,USAV RCA to HDMI Converter Kit for Bose 321 Series III II I,"USAV RCA to HDMI Converter Kit for Bose 321 Series (III, II, I)",QY-53QF-T91Z,Amazon,,1.03,threshold,System,,,265954998491,"RCA to HDMI Converter for Bose 321 Series (III, II, I)",ebay_only,
616,Realistic Minimus 77 Speaker,Product,BK,,,,1,0,Realistic Minimus 77 Speaker Single,Realistic Minimus 77 Speaker (Black) -Single,157316691200,MEKONG_eBay,,100.0,stripped_name,Speaker,,,157316691200,Realistic Minimus 77 Speaker (Black) -Single,ebay_only,
617,Bose CineMate Interface Module for Series I,Parts,,,Interface Module,,2,0,Bose CineMate Interface Module for Series I,Bose CineMate Interface Module for Series I,01228,Ecwid,,100.0,stripped_name,System,,,01228,Refurbished Bose CineMate Interface Module for Series I,ebay_only,
617,Bose CineMate Interface Module for Series I,Bundle,,,,Bose CineMate Interface Module for Series I,2,1,Bose CineMate Interface Module for Series I,Bose CineMate Interface Module for Series I Bundle,00723,Ecwid,,100.0,stripped_name,System,,,01228,Refurbished Bose CineMate Interface Module for Series I,ebay_only,
618,Logitech Z-5500 Computer Speaker System,Parts,,,Remote Control,,1,0,Control for Logitech Z-5500 Z-680 Z-5400 Z-5450 Z5500 Computer Speaker,Remote Control for Logitech Z-5500 Z-680 Z-5400 Z-5450 Z5500 Computer Speaker,157230023572,MEKONG_eBay,,100.0,stripped_name,Computer Speaker,,,157230023572,Remote Control for Logitech Z-5500 Z-680 Z-5400 Z-5450 Z5500 Computer Speaker,ebay_only,
619,Bose 3-2-1 Home Entertainment System,Parts,,,AV3-2-1 Media Center,,2,0,Bose AV3-2-1 Media Center for Bose 3 2 1 home entertainment system,Replacement  Bose AV3-2-1 Media Center for Bose 3·2·1 home entertainment system,155988933494,MEKONG_eBay,,100.0,stripped_name,Home Entertainment System,,,155988933494,Replacement  Bose AV3-2-1 Media Center for Bose 3·2·1 home entertainment system,ebay_only,
619,Bose 3-2-1 Home Entertainment System,Parts,,U,AV3-2-1 Media Center,,2,1,Bose AV3-2-1 Media Center ONLY for Bose 3 2 1,Replacement  Bose AV3-2-1 Media Center ONLY for Bose 3·2·1 - B grade,154540809703,MEKONG_eBay,,1.0,threshold,System,,,155988933494,Replacement  Bose AV3-2-1 Media Center for Bose 3·2·1 home entertainment system,ebay_only,
620,Bose Lifestyle 650 Surround Speaker,Parts,,,Wireless Receiver,,1,0,Bose Wireless Receiver for Bose Lifestyle 650 Surround Speaker,Replacement  Bose Wireless Receiver for   Bose Lifestyle 650 Surround Speaker,364869038684,USAV_eBay,,100.0,stripped_name,Surround Speaker,,,364869038684,Replacement  Bose Wireless Receiver for   Bose Lifestyle 650 Surround Speaker,ebay_only,
621,Bose Lifestyle 28 38 48 Subwoofer Amplifier Module,Parts,,U,Amplifier Module,,2,0,Amplifier Module for Bose Lifestyle 28 38 48 Subwoofer,Replacement Amplifier Module for Bose Lifestyle 28 38 48 Subwoofer,257011250009,DRAGON_eBay,,100.0,stripped_name,Subwoofer,,,257011250009,Replacement Amplifier Module for Bose Lifestyle 28 38 48 Subwoofer,ebay_only,
621,Bose Lifestyle 28 38 48 Subwoofer Amplifier Module,Parts,,R,Amplifier Module,,2,1,DEFECTIVE Amplifier Module for Bose Lifestyle 28 38 48 Subwoofer,DEFECTIVE  Amplifier Module for Bose Lifestyle 28 38 48 Subwoofer,257011257555,DRAGON_eBay,,1.19,threshold,Subwoofer,,,257011250009,Replacement Amplifier Module for Bose Lifestyle 28 38 48 Subwoofer,ebay_only,
622,Bose Portable Speaker,Parts,,,Speaker Driver,,1,0,Bose Speaker Driver for Bose Portable,Replacement Bose  Speaker Driver  for Bose Portable,363493387057,USAV_eBay,,100.0,stripped_name,Speaker,,,363493387057,Replacement Bose  Speaker Driver  for Bose Portable,ebay_only,
623,Bose 3-2-1 321 Series II Subwoofer,Product,,U,,,7,0,Bose 3-2-1 321 Series II Subwoofer,Replacement Bose 3-2-1 321 Series II Subwoofer   - B Grade ,255565221978,DRAGON_eBay,,100.0,stripped_name,Subwoofer,,,154774036716,Replacement Bose 3-2-1 321 Series II Subwoofer,ebay_only,
623,Bose 3-2-1 321 Series II Subwoofer,Product,,,,,7,1,Bose 3-2-1 321 Series II Subwoofer,Replacement Bose 3-2-1 321 Series II Subwoofer,154774036716,MEKONG_eBay,,100.0,stripped_name,Subwoofer,,,154774036716,Replacement Bose 3-2-1 321 Series II Subwoofer,ebay_only,
623,Bose 3-2-1 321 Series II Subwoofer,Product,,U,,,7,2,Bose 3-2-1 321 Series II Subwoofer,Replacement Bose 3-2-1 321 Series II Subwoofer   - B Grade ,155244379858,MEKONG_eBay,,100.0,stripped_name,Subwoofer,,,154774036716,Replacement Bose 3-2-1 321 Series II Subwoofer,ebay_only,
623,Bose 3-2-1 321 Series II Subwoofer,Product,,,,,7,3,Bose 321 Series II Subwoofer only,Bose 321 Series II. Subwoofer only.,3X-TPUO-CDOF,Amazon,,1.21,threshold,Subwoofer,,,154774036716,Replacement Bose 3-2-1 321 Series II Subwoofer,ebay_only,
623,Bose 3-2-1 321 Series II Subwoofer,Product,,,,,7,4,Bose 321 Series II Subwoofer,Bose 321 Series II Subwoofer,00000-SW,Ecwid,,1.21,threshold,Subwoofer,,,154774036716,Replacement Bose 3-2-1 321 Series II Subwoofer,ebay_only,
623,Bose 3-2-1 321 Series II Subwoofer,Product,,U,,,7,5,Bose 3-2-1 321 Series II Subwoofer Only,Replacement Bose 3-2-1 321 Series II Subwoofer Only - B Grade,365380735787,USAV_eBay,,1.09,threshold,Subwoofer,,,154774036716,Replacement Bose 3-2-1 321 Series II Subwoofer,ebay_only,
623,Bose 3-2-1 321 Series II Subwoofer,Product,,,,,7,6,Bose 3-2-1 321 Series II Subwoofer Only,Bose 3-2-1 321 Series II Subwoofer Only,362888781315,USAV_eBay,,1.06,threshold,System,,,154774036716,Replacement Bose 3-2-1 321 Series II Subwoofer,ebay_only,
624,Bose Acoustimas Module,Parts,,,Acoustimas Module,,1,0,Bose Acoustimas Module For Bose Lifestyle 525 535 V35 V30,Replacement Bose Acoustimas Module  For Bose Lifestyle 525 535 V35 V30,156197762924,MEKONG_eBay,,100.0,stripped_name,Subwoofer,,,156197762924,Replacement Bose Acoustimas Module  For Bose Lifestyle 525 535 V35 V30,ebay_only,
625,Bose Acoustimass Module,Parts,,,Acoustimass Module,,1,0,Bose Acoustimas Module For Bose Lifestyle V35 V30 V25 T20 V20 V10,Replacement Bose Acoustimas Module  For Bose Lifestyle V35 V30 V25 T20 V20 V10,156197758742,MEKONG_eBay,,100.0,stripped_name,System,,,156197758742,Replacement Bose Acoustimas Module  For Bose Lifestyle V35 V30 V25 T20 V20 V10,ebay_only,
626,Bose Acoustimass AM-500 Cube Speakers AM-5,Bundle,,,,"Bose Acoustimass AM-500 Cube Speakers AM-5, Wall Mount brackets",1,0,Bose Acoustimass AM-500 Cube Speakers AM-5 w Wall brackets,Replacement Bose Acoustimass AM-500 Cube Speakers AM-5 w Wall Mount brackets,04920,Ecwid,,100.0,stripped_name,Speaker,,,04920,Replacement Bose Acoustimass AM-500  Cube Speakers AM-5 w  Wall Mount brackets,ebay_only,
628,Bose Companion 3 Subwoofer,Parts,,,Subwoofer Speaker Driver,,1,0,Bose Companion 3 Subwoofer Speaker Driver,REPLACEMENT Bose Companion 3 Subwoofer Speaker Driver,365000688154,USAV_eBay,,100.0,stripped_name,Subwoofer,,,365000688154,REPLACEMENT Bose Companion 3 Subwoofer Speaker Driver,ebay_only,
629,Bose Lifestyle 525 535 Subwoofer,Parts,WH,,Subwoofer,,2,0,Bose Lifestyle 525 535 Series I II III Subwoofer,Replacement Bose Lifestyle 525 535 Series I II III Subwoofer -  White ,154565946637,MEKONG_eBay,,100.0,stripped_name,Subwoofer,,,154565946637,Replacement Bose Lifestyle 525 535 Series I II III Subwoofer -  White,ebay_only,
629,Bose Lifestyle 525 535 Subwoofer,Parts,WH,,Subwoofer,,2,1,Bose Lifestyle 525 535 Series I II III Subwoofer,Replacement Bose Lifestyle 525 535 Series I II III Subwoofer - White,01274,Ecwid,,100.0,stripped_name,Subwoofer,,,154565946637,Replacement Bose Lifestyle 525 535 Series I II III Subwoofer -  White,ebay_only,
630,Bose Wave Bluetooth Music Adapter,Parts,,,Power Adapter,,2,0,Bose Power for Bose Wave Bluetooth Music,Replacement Bose Power Adapter  for Bose Wave Bluetooth Music  Adapter,365354516258,USAV_eBay,,100.0,stripped_name,Music System,,,365354516258,Replacement Bose Power Adapter  for Bose Wave Bluetooth Music  Adapter,ebay_only,
630,Bose Wave Bluetooth Music Adapter,Parts,,,Power Adapter,,2,1,Bose Power for Bose Wave Bluetooth Music,Replacement Bose Power Adapter  for Bose Wave Bluetooth  Music Adapter,04857,Ecwid,,100.0,stripped_name,Music System,,,365354516258,Replacement Bose Power Adapter  for Bose Wave Bluetooth Music  Adapter,ebay_only,
631,Bose Power Adapter,Parts,,,Power Adapter,,2,0,Bose Power for Bose Wave SoundLink,Replacement Bose Power Adapter  for Bose Wave SoundLink Adapter,365354517650,USAV_eBay,,100.0,stripped_name,"['Music System', 'Speaker']",,,365354517650,Replacement Bose Power Adapter  for Bose Wave SoundLink Adapter,ebay_only,
631,Bose Power Adapter,Parts,,,Power Adapter,,2,1,Bose Power for Bose Wave Soundlink,Replacement Bose Power Adapter  for Bose Wave Soundlink  Adapter,04856,Ecwid,,100.0,stripped_name,"['Music System', 'Speaker']",,,365354517650,Replacement Bose Power Adapter  for Bose Wave SoundLink Adapter,ebay_only,
632,Bose Lifestyle AV35 AV20 Console,Parts,,,Power Supply Adapter,,1,0,Bose Power Supply for Lifestyle AV35 AV20 Console,Replacement Bose Power Supply Adapter for Lifestyle AV35 AV20 Console,365213662606,USAV_eBay,,100.0,stripped_name,Console,,,365213662606,replacement Bose Power Supply  adapter for Lifestyle  AV35 AV20  Console,ebay_only,
633,Bose Lifestyle Console,Parts,,,Power Supply Adapter,,1,0,Bose Power Supply for Lifestyle V30 V20 V10 MC1 Console,replacement Bose Power Supply  adapter for Lifestyle V30 V20 V10 MC1 Console,364285348234,USAV_eBay,,100.0,stripped_name,Console,,,364285348234,replacement Bose Power Supply  adapter for Lifestyle V30 V20 V10 MC1 Console,ebay_only,
